,id,name,no_alle,no_activity,no_reise,no_bi,no_gg,x,y,prazision,typ,noten,region0,region1,region2,Region2shortcut,region3,geometry
0,1.0,Absdorf,1.0,0.0,0.0,0.0,1.0,48.4,15.983,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (15.983 48.4)
1,2.0,Admont,7.0,0.0,0.0,7.0,0.0,47.583,14.467,1.0,gemeinde,,Steiermark,Steiermark,Nordsteiermark,NS,Nordsteiermark,POINT (14.467 47.583)
2,3.0,Aisthofen in Riedmark,1.0,0.0,0.0,0.0,1.0,48.258,14.591,3.0,gemeinde,,Niederösterreich,Niederösterreich,Nordwestniederösterreich,NWNÖ,Nordwestniederösterreich,POINT (14.591 48.258)
3,4.0,Aldersbach,1.0,0.0,0.0,1.0,0.0,48.59,13.09,1.0,gemeinde,,Ausland,Bayern,Bayern,Ba,Bayern,POINT (13.09 48.59)
4,5.0,Alland,1.0,0.0,0.0,0.0,1.0,48.057,16.078,1.0,gemeinde,,Niederösterreich,Niederösterreich,Südostniederösterreich,SONÖ,Südostniederösterreich,POINT (16.078 48.057)
5,6.0,Alt-Melon/Altmelon,1.0,0.0,0.0,1.0,0.0,48.462,14.966,3.0,gemeinde,,Niederösterreich,Niederösterreich,Nordwestniederösterreich,NWNÖ,Nordwestniederösterreich,POINT (14.966 48.462)
6,7.0,Altenburg,3.0,0.0,0.0,3.0,0.0,48.647,15.593,3.0,gemeinde,,Niederösterreich,Niederösterreich,Nordwestniederösterreich,NWNÖ,Nordwestniederösterreich,POINT (15.593 48.647)
7,,Altenburg (bei Wilhelmsburg),,,,,,48.071,15.603,,gemeinde,,Niederösterreich,Niederösterreich,Südwestniederösterreich,SWNÖ,SWNÖ,POINT (15.603 48.071)
8,8.0,Altenhofen,1.0,0.0,0.0,0.0,1.0,48.182,14.547,1.0,gemeinde,,Oberösterreich,Oberösterreich,Oberösterreich,OÖ,Oberösterreich,POINT (14.547 48.182)
9,9.0,Altpölla,3.0,0.0,0.0,2.0,1.0,48.629,15.378,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordwestniederösterreich,NWNÖ,Nordwestniederösterreich,POINT (15.378 48.629)
10,10.0,Altzelle,1.0,0.0,0.0,1.0,0.0,51.06,13.276,1.0,gemeinde,,Ausland,Meissen,Meissen,Me,Meissen,POINT (13.276 51.06)
11,11.0,Amstetten,3.0,1.0,1.0,0.0,1.0,48.124,14.87,1.0,gemeinde,,Niederösterreich,Niederösterreich,Südwestniederösterreich,SWNÖ,Südwestniederösterreich,POINT (14.87 48.124)
12,12.0,Apfaltersbach,1.0,0.0,0.0,0.0,1.0,47.676,15.902,1.0,gemeinde,,Niederösterreich,Niederösterreich,Südostniederösterreich,SONÖ,Südostniederösterreich,POINT (15.902 47.676)
13,13.0,Ardagger,4.0,0.0,0.0,3.0,1.0,48.183,14.833,1.0,gemeinde,,Niederösterreich,Niederösterreich,Südwestniederösterreich,SWNÖ,Südwestniederösterreich,POINT (14.833 48.183)
14,14.0,Arnoldstein,2.0,1.0,1.0,0.0,0.0,46.55,13.75,1.0,gemeinde,,Kärnten,Kärnten,Ostkärnten,OK,Ostkärnten,POINT (13.75 46.55)
15,,Arnstein,,,,,,48.03,16.066,,gemeinde,,Niederösterreich,Niederösterreich,Südostniederösterreich,SONÖ,Südostniederösterreich,POINT (16.066 48.03)
16,15.0,Arzwald,3.0,0.0,0.0,0.0,3.0,47.217,15.283,2.0,gemeinde,,Steiermark,Steiermark,Mittelsteiermark,MS,Mittelsteiermark,POINT (15.283 47.217)
17,16.0,Assisi,2.0,1.0,1.0,0.0,0.0,43.075,12.605,1.0,gemeinde,,Ausland,Italien,Italien,It,Italien,POINT (12.605 43.075)
18,17.0,Atzelsdorf,1.0,0.0,0.0,0.0,1.0,48.287,15.96,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (15.96 48.287)
19,18.0,Bad Aussee,1.0,0.0,0.0,0.0,1.0,47.609,13.784,1.0,gemeinde,,Steiermark,Steiermark,Nordsteiermark,NS,Nordsteiermark,POINT (13.784 47.609)
20,19.0,Bad Ischl,3.0,0.0,0.0,0.0,3.0,47.712,13.621,1.0,gemeinde,,Oberösterreich,Oberösterreich,Oberösterreich,OÖ,Oberösterreich,POINT (13.621 47.712)
21,20.0,Bad Radkersburg,2.0,1.0,1.0,0.0,0.0,46.693,15.991,1.0,gemeinde,,Steiermark,Steiermark,Mittelsteiermark,MS,Mittelsteiermark,POINT (15.991 46.693)
22,21.0,Balga,2.0,1.0,1.0,0.0,0.0,54.557,19.998,1.0,gemeinde,,Ausland,Preussen (Ausland),Preussen (Ausland),Pre,Preussen (Ausland),POINT (19.998 54.557)
23,22.0,Baumgartenberg,3.0,0.0,0.0,3.0,0.0,48.209,14.744,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordwestniederösterreich,NWNÖ,Nordwestniederösterreich,POINT (14.744 48.209)
24,23.0,Baumkirchen,1.0,0.0,0.0,1.0,0.0,47.152,14.75,1.0,gemeinde,,Steiermark,Steiermark,Nordsteiermark,NS,Nordsteiermark,POINT (14.75 47.152)
25,24.0,Bautzen,0.0,0.0,0.0,0.0,0.0,51.182,14.423,1.0,gemeinde,,Ausland,Bautzenland,Bautzenland,Bt,Bautzenland,POINT (14.423 51.182)
26,25.0,Bautzenland,0.0,0.0,0.0,0.0,0.0,,,2.0,region,,Ausland,Bautzenland,Bautzenland,Bt,Bautzenland,POINT (nan nan)
27,26.0,Bayern,2.0,0.0,0.0,2.0,0.0,,,2.0,region,,Ausland,Bayern,Bayern,Ba,Bayern,POINT (nan nan)
28,27.0,Benešov,1.0,0.0,0.0,1.0,0.0,49.932,18.005,1.0,gemeinde,,Schlesien,Schlesien,Troppauer Teil,TT,Troppauer Teil,POINT (18.005 49.932)
29,28.0,Beňovice,2.0,0.0,0.0,0.0,2.0,49.391,13.26,1.0,gemeinde,,Böhmen,Böhmen,Südwestböhmen,SWB,Südwestböhmen,POINT (13.26 49.391)
30,29.0,Berchtesgaden,2.0,0.0,0.0,2.0,0.0,47.631,13.002,1.0,gemeinde,,Ausland,Salzburg,Salzburg,Sa,Salzburg,POINT (13.002 47.631)
31,30.0,Beroun,4.0,2.0,2.0,0.0,0.0,49.964,14.073,1.0,gemeinde,,Böhmen,Böhmen,Mittelböhmen,MB,Mittelböhmen,POINT (14.073 49.964)
32,31.0,Bítov,2.0,0.0,0.0,2.0,0.0,48.936,15.729,1.0,gemeinde,,Mähren,Mähren,Znaimer Teil,ZT,Znaimer Teil,POINT (15.729 48.936)
33,32.0,Bítov bei Stříbro,1.0,0.0,0.0,0.0,1.0,49.753,13.004,2.0,gemeinde,,Böhmen,Böhmen,Südwestböhmen,SWB,Südwestböhmen,POINT (13.004 49.753)
34,33.0,Blansko,4.0,2.0,2.0,0.0,0.0,49.363,16.644,1.0,gemeinde,,Mähren,Mähren,Brünner Teil,BT,Brünner Teil,POINT (16.644 49.363)
35,34.0,Bliszyczyce,1.0,0.0,0.0,0.0,1.0,50.082,17.755,1.0,gemeinde,,Schlesien,Schlesien,Troppauer Teil,TT,Troppauer Teil,POINT (17.755 50.082)
36,35.0,Blučina,1.0,0.0,0.0,0.0,1.0,49.055,16.646,1.0,gemeinde,,Mähren,Mähren,Brünner Teil,BT,Brünner Teil,POINT (16.646 49.055)
37,36.0,Böhmen,8.0,0.0,0.0,8.0,0.0,,,2.0,region,,Böhmen,Böhmen,Böhmen,Ba,Böhmen,POINT (nan nan)
38,37.0,Böhmisch Bruck,2.0,0.0,0.0,2.0,0.0,49.576,12.353,1.0,gemeinde,,Ausland,Bayern,Bayern,Ba,Bayern,POINT (12.353 49.576)
39,38.0,Böhmischmährische Höhe,0.0,0.0,0.0,0.0,0.0,,,2.0,region,,Böhmen,Böhmen,Böhmischmährische Höhe,BMH,Böhmischmährische Höhe,POINT (nan nan)
40,39.0,Boletice,1.0,0.0,0.0,0.0,1.0,48.825,14.22,1.0,gemeinde,,Böhmen,Böhmen,Südböhmen,SB,Südböhmen,POINT (14.22 48.825)
41,40.0,Brandenburg,0.0,0.0,0.0,0.0,0.0,,,2.0,region,,Ausland,Brandenburg,Brandenburg,Br,Brandenburg,POINT (nan nan)
42,41.0,Bratislava,25.0,10.0,10.0,5.0,0.0,48.142,17.103,1.0,gemeinde,,Ungarn,Ungarn,Westungarn,WU,Westungarn,POINT (17.103 48.142)
43,42.0,Břevnov,13.0,0.0,0.0,13.0,0.0,50.074,14.383,1.0,gemeinde,,Böhmen,Prag,Prag,Pr,Prag,POINT (14.383 50.074)
44,43.0,Brixen,1.0,0.0,0.0,1.0,0.0,46.716,11.657,1.0,gemeinde,,Kärnten,Kärnten,Westkärnten,WK,Westkärnten,POINT (11.657 46.716)
45,44.0,Brno,103.0,42.0,47.0,10.0,4.0,49.19,16.61,1.0,gemeinde,,Mähren,Mähren,Brünner Teil,BT,Brünner Teil,POINT (16.61 49.19)
46,45.0,Brozany nad Ohří,1.0,0.0,0.0,0.0,1.0,50.454,14.145,1.0,gemeinde,,Böhmen,Böhmen,Nordböhmen,NB,Nordböhmen,POINT (14.145 50.454)
47,46.0,Bruck an der Mur,2.0,0.0,0.0,2.0,0.0,47.41,15.269,1.0,gemeinde,,Steiermark,Steiermark,Nordsteiermark,NS,Nordsteiermark,POINT (15.269 47.41)
48,47.0,Brünner Teil,0.0,0.0,0.0,0.0,0.0,,,2.0,region,,Mähren,Mähren,Brünner Teil,BT,Brünner Teil,POINT (nan nan)
49,48.0,Bubeneč,1.0,0.0,0.0,0.0,1.0,50.102,14.399,1.0,gemeinde,,Böhmen,Böhmen,Mittelböhmen,MB,Mittelböhmen,POINT (14.399 50.102)
50,49.0,Buda,0.0,0.0,0.0,0.0,0.0,47.488,19.046,1.0,gemeinde,,Ungarn,Ungarn,Westungarn,WU,Westungarn,POINT (19.046 47.488)
51,50.0,Budeč,2.0,0.0,0.0,0.0,2.0,50.192,14.246,1.0,gemeinde,hrad,Böhmen,Böhmen,Mittelböhmen,MB,Mittelböhmen,POINT (14.246 50.192)
52,51.0,Budyně nad Ohří,8.0,4.0,4.0,0.0,0.0,50.404,14.126,1.0,gemeinde,,Böhmen,Böhmen,Nordböhmen,NB,Nordböhmen,POINT (14.126 50.404)
53,52.0,Čáslav,5.0,1.0,1.0,2.0,1.0,49.91,15.389,1.0,gemeinde,,Böhmen,Böhmen,Ostböhmen,OB,Ostböhmen,POINT (15.389 49.91)
54,53.0,Čepihory,1.0,0.0,0.0,1.0,0.0,50.489,13.621,1.0,gemeinde,,Böhmen,Böhmen,Nordwestböhmen,NWB,Nordwestböhmen,POINT (13.621 50.489)
55,54.0,Cerhonice,1.0,0.0,0.0,0.0,1.0,49.418,14.056,1.0,gemeinde,,Böhmen,Böhmen,Südböhmen,SB,Südböhmen,POINT (14.056 49.418)
56,55.0,Cerhovice,1.0,0.0,0.0,0.0,1.0,49.85,13.835,1.0,gemeinde,,Böhmen,Böhmen,Mittelböhmen,MB,Mittelböhmen,POINT (13.835 49.85)
57,56.0,Červený Kameň,3.0,1.0,1.0,1.0,0.0,48.392,17.335,1.0,gemeinde,,Ungarn,Ungarn,Westungarn,WU,Westungarn,POINT (17.335 48.392)
58,57.0,České Budějovice,5.0,1.0,1.0,2.0,1.0,48.974,14.474,1.0,gemeinde,,Böhmen,Böhmen,Südböhmen,SB,Südböhmen,POINT (14.474 48.974)
59,58.0,České Kopisty,1.0,0.0,0.0,0.0,1.0,50.525,14.168,1.0,gemeinde,,Böhmen,Böhmen,Nordböhmen,NB,Nordböhmen,POINT (14.168 50.525)
60,59.0,Český Krumlov,1.0,0.0,0.0,1.0,0.0,48.811,14.315,1.0,gemeinde,,Böhmen,Böhmen,Südböhmen,SB,Südböhmen,POINT (14.315 48.811)
61,60.0,Cetonice,1.0,0.0,0.0,0.0,1.0,48.884,15.964,1.0,gemeinde,,Mähren,Mähren,Znaimer Teil,ZT,Znaimer Teil,POINT (15.964 48.884)
62,61.0,Cham,4.0,2.0,2.0,0.0,0.0,49.218,12.666,1.0,gemeinde,,Ausland,Bayern,Bayern,Ba,Bayern,POINT (12.666 49.218)
63,62.0,Cheb,6.0,2.0,2.0,2.0,0.0,50.071,12.38,1.0,gemeinde,,Böhmen,Egerland,Egerland,Eg,Egerland,POINT (12.38 50.071)
64,63.0,Chełmno,6.0,3.0,3.0,0.0,0.0,53.348,18.424,1.0,gemeinde,,Ausland,Preussen,Preussen,Pre,Preussen,POINT (18.424 53.348)
65,64.0,Chomutov,1.0,0.0,0.0,1.0,0.0,50.464,13.411,1.0,gemeinde,,Böhmen,Böhmen,Nordwestböhmen,NWB,Nordwestböhmen,POINT (13.411 50.464)
66,65.0,Chomýž,1.0,0.0,0.0,0.0,1.0,50.11,17.648,1.0,gemeinde,,Schlesien,Schlesien,Troppauer Teil,TT,Troppauer Teil,POINT (17.648 50.11)
67,66.0,Chotěšov,5.0,0.0,0.0,5.0,0.0,49.654,13.203,3.0,gemeinde,,Böhmen,Böhmen,Südwestböhmen,SWB,Südwestböhmen,POINT (13.203 49.654)
68,67.0,Chrudim,1.0,0.0,0.0,1.0,0.0,49.951,15.796,1.0,gemeinde,,Böhmen,Böhmen,Ostböhmen,OB,Ostböhmen,POINT (15.796 49.951)
69,68.0,Cvilín,1.0,0.0,0.0,1.0,0.0,50.082,17.721,1.0,gemeinde,,Schlesien,Schlesien,Troppauer Teil,TT,Troppauer Teil,POINT (17.721 50.082)
70,69.0,Dědice,2.0,0.0,0.0,2.0,0.0,49.295,16.977,3.0,gemeinde,,Mähren,Mähren,Olmützer Teil,OT,Olmützer Teil,POINT (16.977 49.295)
71,70.0,Deutschlandsberg,1.0,0.0,0.0,0.0,1.0,,,1.0,gemeinde,,Steiermark,Steiermark,Mittelsteiermark,MS,Mittelsteiermark,POINT (nan nan)
72,71.0,Diváky,2.0,0.0,0.0,0.0,2.0,48.989,16.79,1.0,gemeinde,,Mähren,Mähren,Brünner Teil,BT,Brünner Teil,POINT (16.79 48.989)
73,72.0,Dobi,1.0,0.0,0.0,0.0,1.0,46.948,15.374,1.0,gemeinde,,Steiermark,Steiermark,Mittelsteiermark,MS,Mittelsteiermark,POINT (15.374 46.948)
74,73.0,Dobra (bei St. Peter in der Au-Markt ),2.0,0.0,0.0,2.0,0.0,48.046,14.625,1.0,gemeinde,,Oberösterreich,Oberösterreich,Oberösterreich,OÖ,Oberösterreich,POINT (14.625 48.046)
75,74.0,Dobrava pri Škocjanu,3.0,0.0,0.0,1.0,2.0,45.875,15.327,1.0,gemeinde,,Krain + Aquileia,Krain,Krain,Kr,Krain,POINT (15.327 45.875)
76,75.0,Dobrenje,1.0,0.0,0.0,0.0,1.0,46.609,15.662,1.0,gemeinde,,Steiermark,Steiermark,Südsteiermark,SS,Südsteiermark,POINT (15.662 46.609)
77,76.0,Dobříš,2.0,1.0,1.0,0.0,0.0,49.783,14.175,1.0,gemeinde,,Böhmen,Böhmen,Mittelböhmen,MB,Mittelböhmen,POINT (14.175 49.783)
78,77.0,Doksany,4.0,0.0,0.0,4.0,0.0,50.455,14.16,1.0,gemeinde,,Böhmen,Böhmen,Nordböhmen,NB,Nordböhmen,POINT (14.16 50.455)
79,78.0,Doksy,1.0,0.0,0.0,1.0,0.0,50.565,14.656,1.0,gemeinde,,Böhmen,Böhmen,Nordböhmen,NB,Nordböhmen,POINT (14.656 50.565)
80,79.0,Dolní Bukovsko,1.0,0.0,0.0,0.0,1.0,49.171,14.58,1.0,gemeinde,,Böhmen,Böhmen,Südböhmen,SB,Südböhmen,POINT (14.58 49.171)
81,80.0,Dolní Černošice,1.0,0.0,0.0,0.0,1.0,49.961,14.331,1.0,gemeinde,,Böhmen,Böhmen,Mittelböhmen,MB,Mittelböhmen,POINT (14.331 49.961)
82,81.0,Dolní Vltavice,1.0,0.0,0.0,0.0,1.0,48.697,14.076,1.0,gemeinde,,Böhmen,Böhmen,Südböhmen,SB,Südböhmen,POINT (14.076 48.697)
83,82.0,Domažlice,6.0,2.0,2.0,1.0,1.0,49.44,12.93,1.0,gemeinde,,Böhmen,Böhmen,Südwestböhmen,SWB,Südwestböhmen,POINT (12.93 49.44)
84,83.0,Doubravník,2.0,0.0,0.0,2.0,0.0,49.424,16.353,1.0,gemeinde,,Mähren,Mähren,Brünner Teil,BT,Brünner Teil,POINT (16.353 49.424)
85,84.0,Doudleby,1.0,0.0,0.0,0.0,1.0,48.894,14.5,1.0,gemeinde,,Böhmen,Böhmen,Südböhmen,SB,Südböhmen,POINT (14.5 48.894)
86,85.0,Dranek (Treun heute bei Videm při Ptuju),1.0,0.0,0.0,1.0,0.0,46.37,15.901,1.0,gemeinde,,Steiermark,Steiermark,Südsteiermark,SS,Südsteiermark,POINT (15.901 46.37)
87,86.0,Dravograd,1.0,0.0,0.0,0.0,1.0,46.589,15.024,1.0,gemeinde,,Kärnten,Kärnten,Ostkärnten,OK,Ostkärnten,POINT (15.024 46.589)
88,87.0,Dřenice,1.0,0.0,0.0,0.0,1.0,49.983,15.745,1.0,gemeinde,,Böhmen,Böhmen,Ostböhmen,OB,Ostböhmen,POINT (15.745 49.983)
89,88.0,Drnholec,1.0,0.0,0.0,1.0,0.0,48.857,16.486,1.0,gemeinde,,Mähren,Mähren,Znaimer Teil,ZT,Znaimer Teil,POINT (16.486 48.857)
90,89.0,Drosendorf,5.0,2.0,2.0,0.0,1.0,48.866,15.622,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordwestniederösterreich,NWNÖ,Nordwestniederösterreich,POINT (15.622 48.866)
91,90.0,Dürnstein,2.0,0.0,0.0,2.0,0.0,48.407,15.525,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordwestniederösterreich,NWNÖ,Nordwestniederösterreich,POINT (15.525 48.407)
92,91.0,Eckartsau,1.0,0.0,0.0,1.0,0.0,48.156,16.804,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.804 48.156)
93,92.0,Eferding,2.0,0.0,0.0,0.0,2.0,48.308,14.02,1.0,gemeinde,,Oberösterreich,Oberösterreich,Oberösterreich,OÖ,Oberösterreich,POINT (14.02 48.308)
94,93.0,Eger,1.0,0.0,0.0,1.0,0.0,47.903,20.373,1.0,gemeinde,,Ungarn,Ungarn,Westungarn,WU,Westungarn,POINT (20.373 47.903)
95,94.0,Egerland,1.0,0.0,0.0,1.0,0.0,,,2.0,region,,Böhmen,Egerland,Egerland,Eg,Egerland,POINT (nan nan)
96,95.0,Eggenburg,4.0,1.0,1.0,1.0,1.0,48.639,15.819,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (15.819 48.639)
97,96.0,Eggendorf am Wagram,1.0,0.0,0.0,0.0,1.0,48.403,16.04,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.04 48.403)
98,97.0,Eggendorf bei Wiener Neustadt,1.0,0.0,0.0,0.0,1.0,47.858,16.322,1.0,gemeinde,,Niederösterreich,Niederösterreich,Südostniederösterreich,SONÖ,Südostniederösterreich,POINT (16.322 47.858)
99,98.0,ein Wald Bor zwischen Kolín und Čáslav,2.0,0.0,0.0,0.0,2.0,49.996,15.31,2.0,gemeinde,les,Böhmen,Böhmen,Ostböhmen,OB,Ostböhmen,POINT (15.31 49.996)
100,99.0,Eisdorf,1.0,0.0,0.0,1.0,0.0,51.762,10.176,1.0,gemeinde,untergegangenes Dorf,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (10.176 51.762)
101,100.0,Eisenreichdornach,1.0,0.0,0.0,0.0,1.0,48.131,14.891,3.0,gemeinde,,Niederösterreich,Niederösterreich,Südwestniederösterreich,SWNÖ,Südwestniederösterreich,POINT (14.891 48.131)
102,101.0,Elbląg,4.0,2.0,2.0,0.0,0.0,54.152,19.409,1.0,gemeinde,,Ausland,Preussen,Preussen,Pre,Preussen,POINT (19.409 54.152)
103,102.0,Emmersdorf an der Donau,3.0,0.0,0.0,1.0,2.0,48.253,15.324,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordwestniederösterreich,NWNÖ,Nordwestniederösterreich,POINT (15.324 48.253)
104,103.0,Enns,9.0,2.0,2.0,2.0,3.0,48.214,14.479,1.0,gemeinde,,Oberösterreich,Oberösterreich,Oberösterreich,OÖ,Oberösterreich,POINT (14.479 48.214)
105,104.0,Erla,2.0,0.0,0.0,2.0,0.0,48.199,14.57,3.0,gemeinde,,Oberösterreich,Oberösterreich,Oberösterreich,OÖ,Oberösterreich,POINT (14.57 48.199)
106,105.0,Ernstbrunn,2.0,0.0,0.0,1.0,1.0,48.526,16.36,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.36 48.526)
107,106.0,Falkenberg,3.0,0.0,0.0,3.0,0.0,48.498,15.732,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (15.732 48.498)
108,107.0,Falkenstein,1.0,0.0,0.0,0.0,1.0,48.717,16.586,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.586 48.717)
109,108.0,Falkenstein an der Ranna,1.0,0.0,0.0,1.0,0.0,48.494,13.783,1.0,gemeinde,,Ausland,Bayern,Bayern,Ba,Bayern,POINT (13.783 48.494)
110,109.0,Feistritz bei Prank,1.0,0.0,0.0,0.0,1.0,47.279,14.863,2.0,gemeinde,,Steiermark,Steiermark,Nordsteiermark,NS,Nordsteiermark,POINT (14.863 47.279)
111,110.0,Frankenreith,1.0,0.0,0.0,0.0,1.0,48.684,15.526,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordwestniederösterreich,NWNÖ,Nordwestniederösterreich,POINT (15.526 48.684)
112,111.0,Freising,33.0,0.0,0.0,33.0,0.0,48.399,11.746,3.0,gemeinde,,Ausland,Bayern,Bayern,Ba,Bayern,POINT (11.746 48.399)
113,112.0,Freistadt,18.0,9.0,9.0,0.0,0.0,48.517,14.517,3.0,gemeinde,,Oberösterreich,Oberösterreich,Oberösterreich,OÖ,Oberösterreich,POINT (14.517 48.517)
114,113.0,Friesach,11.0,4.0,4.0,2.0,1.0,46.984,14.326,1.0,gemeinde,,Kärnten,Kärnten,Ostkärnten,OK,Ostkärnten,POINT (14.326 46.984)
115,114.0,Frýdlant,2.0,0.0,0.0,1.0,1.0,50.921,15.08,1.0,gemeinde,,Böhmen,Böhmen,Nordböhmen,NB,Nordböhmen,POINT (15.08 50.921)
116,115.0,Fulštejn,3.0,0.0,0.0,2.0,1.0,50.243,17.714,3.0,gemeinde,,Schlesien,Schlesien,Troppauer Teil,TT,Troppauer Teil,POINT (17.714 50.243)
117,116.0,Fürstenfeld,1.0,0.0,0.0,1.0,0.0,47.05,16.071,1.0,gemeinde,,Steiermark,Steiermark,Mittelsteiermark,MS,Mittelsteiermark,POINT (16.071 47.05)
118,117.0,Gaflenz,1.0,0.0,0.0,0.0,1.0,47.895,14.726,1.0,gemeinde,,Oberösterreich,Oberösterreich,Oberösterreich,OÖ,Oberösterreich,POINT (14.726 47.895)
119,118.0,Gaming,4.0,2.0,2.0,0.0,0.0,47.929,15.088,1.0,gemeinde,,Niederösterreich,Niederösterreich,Südwestniederösterreich,SWNÖ,Südwestniederösterreich,POINT (15.088 47.929)
120,119.0,Gars am Kamp,2.0,0.0,0.0,1.0,1.0,48.599,15.662,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordwestniederösterreich,NWNÖ,Nordwestniederösterreich,POINT (15.662 48.599)
121,120.0,Garsten,5.0,0.0,0.0,5.0,0.0,48.022,14.409,1.0,gemeinde,,Oberösterreich,Oberösterreich,Oberösterreich,OÖ,Oberösterreich,POINT (14.409 48.022)
122,121.0,Geras,3.0,0.0,0.0,3.0,0.0,48.781,15.665,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordwestniederösterreich,NWNÖ,Nordwestniederösterreich,POINT (15.665 48.781)
123,122.0,Gerasdorf,1.0,0.0,0.0,0.0,1.0,48.296,16.469,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.469 48.296)
124,123.0,Glanz an der Weinstraße,1.0,0.0,0.0,0.0,1.0,46.662,15.537,1.0,gemeinde,,Steiermark,Steiermark,Südsteiermark,SS,Südsteiermark,POINT (15.537 46.662)
125,124.0,Glaubitsch,2.0,0.0,0.0,1.0,1.0,48.653,16.38,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.38 48.653)
126,125.0,Gleink,4.0,0.0,0.0,4.0,0.0,48.067,14.417,1.0,gemeinde,,Oberösterreich,Oberösterreich,Oberösterreich,OÖ,Oberösterreich,POINT (14.417 48.067)
127,126.0,Głubczyce,9.0,2.0,2.0,4.0,1.0,50.201,17.829,1.0,gemeinde,,Schlesien,Schlesien,Troppauer Teil,TT,Troppauer Teil,POINT (17.829 50.201)
128,127.0,Gornji Grad,1.0,0.0,0.0,1.0,0.0,46.289,14.801,1.0,gemeinde,,Krain + Aquileia,Patriarchat Aquileia,Patriarchat Aquileia,PA,Patriarchat Aquileia,POINT (14.801 46.289)
129,128.0,Gosau,1.0,0.0,0.0,0.0,1.0,47.585,13.536,1.0,gemeinde,,Oberösterreich,Oberösterreich,Oberösterreich,OÖ,Oberösterreich,POINT (13.536 47.585)
130,129.0,Gössendorf,2.0,0.0,0.0,0.0,2.0,46.998,15.486,1.0,gemeinde,,Steiermark,Steiermark,Mittelsteiermark,MS,Mittelsteiermark,POINT (15.486 46.998)
131,130.0,Göttweig,4.0,0.0,0.0,4.0,0.0,48.368,15.613,1.0,gemeinde,,Niederösterreich,Niederösterreich,Südwestniederösterreich,SWNÖ,Südwestniederösterreich,POINT (15.613 48.368)
132,131.0,Gramastetten,2.0,0.0,0.0,0.0,2.0,48.379,14.192,1.0,gemeinde,,Oberösterreich,Oberösterreich,Oberösterreich,OÖ,Oberösterreich,POINT (14.192 48.379)
133,132.0,Graslupp,0.0,0.0,0.0,0.0,0.0,47.071,14.381,1.0,gemeinde,,Steiermark,Steiermark,Nordsteiermark,NS,Nordsteiermark,POINT (14.381 47.071)
134,133.0,Gratwein,1.0,0.0,0.0,1.0,0.0,47.129,15.318,1.0,gemeinde,,Steiermark,Steiermark,Mittelsteiermark,MS,Mittelsteiermark,POINT (15.318 47.129)
135,134.0,Graz,82.0,39.0,40.0,2.0,1.0,47.067,15.45,1.0,gemeinde,,Steiermark,Steiermark,Mittelsteiermark,MS,Mittelsteiermark,POINT (15.45 47.067)
136,135.0,Grobniki,6.0,0.0,0.0,4.0,2.0,50.197,17.871,1.0,gemeinde,,Schlesien,Schlesien,Troppauer Teil,TT,Troppauer Teil,POINT (17.871 50.197)
137,136.0,Groißenbrunn,2.0,1.0,1.0,0.0,0.0,48.223,16.902,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.902 48.223)
138,137.0,Großjedlersdorf,0.0,0.0,0.0,0.0,0.0,48.281,16.414,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.414 48.281)
139,138.0,Groß-Enzersdorf,3.0,0.0,0.0,0.0,3.0,48.197,16.551,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.551 48.197)
