id,geometry,travel,stay,diff,centroid
84520ebffffffff,"POLYGON ((18.33378307751942 45.28825884853857, 18.12789877301151 45.16256012059557, 17.92995234880551 45.27278657390388, 17.93766317703134 45.50778318082542, 18.1427507786801 45.63340019128802, 18.3409225122415 45.524105178244, 18.33378307751942 45.28825884853857))",0,0,0,POINT (18.13547819083677 45.39829826711815)
8463b57ffffffff,"POLYGON ((13.1148814718554 50.92923821981022, 12.92508209195574 50.80873932899566, 12.74497303118413 50.8961091274868, 12.75447972496688 51.10310680769285, 12.94348419359777 51.22337279818672, 13.12377479530532 51.13687551673556, 13.1148814718554 50.92923821981022))",0,0,0,POINT (12.93438000535487 51.01638726456211)
8452707ffffffff,"POLYGON ((19.0002392535632 48.45654097526552, 18.80015573260806 48.32908391842739, 18.60304934240293 48.42976319264947, 18.60588698990624 48.65693056970625, 18.80518073287455 48.7841997747359, 19.00242471691729 48.68449174444536, 19.0002392535632 48.45654097526552))",0,0,0,POINT (18.80281004933864 48.55699535593556)
8452eedffffffff,"POLYGON ((14.24593539488614 46.82086195472688, 14.04690876678836 46.69939008436987, 13.85974142726328 46.80072196588092, 13.87134593730287 47.02265116955343, 14.06956562904271 47.14399978682161, 14.25698584269654 47.04354474245974, 14.24593539488614 46.82086195472688))",0,0,0,POINT (14.05835514141978 46.92200423930985)
8452e89ffffffff,"POLYGON ((14.30870190420404 48.14753283427027, 14.11207689010542 48.02571610869995, 13.92590552409977 48.12294564649498, 13.93613465691049 48.34110760146174, 14.13195433243023 48.46276160021616, 14.31834823870265 48.36641842826032, 14.30870190420404 48.14753283427027))",155,4992,4837,POINT (14.12212923518752 48.24455962023551)
845219bffffffff,"POLYGON ((16.51073816696835 44.87026974348699, 16.30567418068478 44.74688191910369, 16.11151229128907 44.85654419076295, 16.12214928417752 45.08870190285752, 16.32641051881022 45.21202480676732, 16.52083576157193 45.10325771772624, 16.51073816696835 44.87026974348699))",0,0,0,POINT (16.31618366669059 44.97975619870494)
8452cd1ffffffff,"POLYGON ((12.07182611241976 48.64451775663391, 11.87898786520802 48.52522388108079, 11.69939490626565 48.61885246200637, 11.71239261756202 48.83092541144578, 11.90442947271316 48.95004982453386, 12.08426800687539 48.85727259703663, 12.07182611241976 48.64451775663391))",0,0,0,POINT (11.89180727620361 48.7379477442635)
8452541ffffffff,"POLYGON ((17.6074511954479 48.02452443088407, 17.4074245811015 47.89883406091916, 17.21304985721649 47.99957307174613, 17.21852811575289 48.22506152033724, 17.41775654987204 48.35058230256798, 17.61230299271104 48.25078650836204, 17.6074511954479 48.02452443088407))",0,0,0,POINT (17.41272562997771 48.12504876154068)
8463b67ffffffff,"POLYGON ((12.48078170829554 49.30878621817353, 12.28863085127809 49.18898061929142, 12.10855670532263 49.28090200051395, 12.12040579741798 49.49177058376762, 12.31175608151377 49.61138750110985, 12.49205581462764 49.520326271795, 12.48078170829554 49.30878621817353))",0,0,0,POINT (12.30029239837243 49.40050187527497)
84525a1ffffffff,"POLYGON ((14.56519744386396 49.7883047327512, 14.37147683423002 49.6660518967313, 14.18621762257873 49.75831279903579, 14.194494731127 49.97193177330018, 14.38741505945618 50.09397503298263, 14.57285652136928 50.00261067210586, 14.56519744386396 49.7883047327512))",1281,1392,111,POINT (14.37955477660629 49.88034746839723)
8452523ffffffff,"POLYGON ((15.64724623782012 47.90153454307105, 15.44870683641405 47.77819463175013, 15.25890141372001 47.87745733073862, 15.26742657723571 48.09915422233204, 15.46516149457928 48.22233449715758, 15.65517378476831 48.12397969982909, 15.64724623782012 47.90153454307105))",209,1008,799,POINT (15.45705715695478 48.0005916274662)
845208dffffffff,"POLYGON ((18.1427507786801 45.63340019128802, 17.93766317703134 45.50778318082542, 17.74034310896857 45.61671697693473, 17.74788883382842 45.85033847550868, 17.95217854570478 45.97586228376481, 18.14971865246765 45.86786058058715, 18.1427507786801 45.63340019128802))",0,0,0,POINT (17.94507121471132 45.74214349389639)
8452e35ffffffff,"POLYGON ((13.99873718287357 45.80283205201246, 13.79818190019767 45.68194954829485, 13.61083853081036 45.78620200818823, 13.62376962247436 46.01047545023795, 13.82351831185271 46.13126654987802, 14.01114066211899 46.02787806141894, 13.99873718287357 45.80283205201246))",0,0,0,POINT (13.81096972296525 45.90690643294783)
8452087ffffffff,"POLYGON ((17.55120854408232 45.95798850711154, 17.34720757255654 45.83294467503047, 17.15140172194445 45.94024526102906, 17.1593733450077 46.17166711180174, 17.36257375699117 46.29660794366151, 17.55860130104153 46.19023260270779, 17.55120854408232 45.95798850711154))",0,0,0,POINT (17.35503514841266 46.06509694120987)
8452e2dffffffff,"POLYGON ((14.52795554815234 44.80262829343899, 14.32498292185397 44.68153327629722, 14.13555702642319 44.78939060812048, 14.14880830578473 45.01748377400363, 14.35097573032714 45.13851849036769, 14.54069531078776 45.03152300106543, 14.52795554815234 44.80262829343899))",0,0,0,POINT (14.33810595002203 44.91031697255609)
84525b3ffffffff,"POLYGON ((14.23268932705062 51.02997157647489, 14.04182231101834 50.90816033426121, 13.85876411574206 50.99616719610453, 13.86641005091546 51.20509513942405, 14.05648240501439 51.3266657746253, 14.23970140771233 51.23955061360481, 14.23268932705062 51.02997157647489))",0,0,0,POINT (14.04925445354255 51.11775208678887)
84525b9ffffffff,"POLYGON ((14.78651414979169 50.76397640058082, 14.594527590022 50.64148514651988, 14.40970635361148 50.73082221059607, 14.41671245150563 50.94175072891074, 14.60790341511673 51.06400559912964, 14.79288181233786 50.97556994773355, 14.78651414979169 50.76397640058082))",9,240,231,POINT (14.60132152239062 50.85308664391459)
845256dffffffff,"POLYGON ((16.98690030625754 46.96592080932998, 16.78530310060752 46.84121806301962, 16.59151400823969 46.94475010166958, 16.59911332943568 47.17206265451497, 16.79990823177248 47.29663088179662, 16.99390424083957 47.19402352121981, 16.98690030625754 46.96592080932998))",0,0,0,POINT (16.79274158933891 47.0692516166969)
8452ec3ffffffff,"POLYGON ((14.69286189891003 48.17229216454805, 14.49584976329159 48.05002423360331, 14.30870190420404 48.14753283427027, 14.31834823870265 48.36641842826032, 14.51455524080846 48.48852170489978, 14.70191906920175 48.39190611750399, 14.69286189891003 48.17229216454805))",350,168,-182,POINT (14.50531840939419 48.26959629087337)
8452eb9ffffffff,"POLYGON ((13.37088165619502 48.41177437756946, 13.17588601620526 48.29100926101764, 12.99246216213278 48.38654361624962, 13.00380075696001 48.6019731773828, 13.19799203320916 48.72257102278904, 13.38164708591484 48.62790853527816, 13.37088165619502 48.41177437756946))",0,0,0,POINT (13.18704601514959 48.50710719172483)
8452e4dffffffff,"POLYGON ((16.32641051881022 45.21202480676732, 16.12214928417752 45.08870190285752, 15.9286394891255 45.1971100702216, 15.93913095802469 45.42794771361471, 16.14258843298545 45.55119451565556, 16.33635642077909 45.44368249898435, 16.32641051881022 45.21202480676732))",0,0,0,POINT (16.13250744654161 45.32025373285715)
8452c17ffffffff,"POLYGON ((11.95072544347421 46.70210935521213, 11.75456548578101 46.58327784365644, 11.57348995651303 46.68279427090085, 11.58828454712698 46.90030568403967, 11.78364121345884 47.01902269711525, 11.96500468505751 46.9203449601537, 11.95072544347421 46.70210935521213))",0,0,0,POINT (11.76920652682306 46.80144539712396)
8452469ffffffff,"POLYGON ((18.6159252724529 49.78210370572239, 18.41882614834413 49.65497005599996, 18.22371103536546 49.75093810065343, 18.22558055162021 49.97307230735247, 18.42189281119323 50.0999794020685, 18.61712047367197 50.0049808442612, 18.6159252724529 49.78210370572239))",0,0,0,POINT (18.42049150715313 49.87783589269535)
8452c39ffffffff,"POLYGON ((11.90662841595048 46.0438752367082, 11.70939505541082 45.92527357920319, 11.52787627635578 46.02675987564671, 11.54328669430101 46.24601734796035, 11.73971716254211 46.3645239835709, 11.92153825287953 46.26387043915187, 11.90662841595048 46.0438752367082))",0,0,0,POINT (11.72466064863884 46.1451878533373)
8452525ffffffff,"POLYGON ((15.62196095050577 47.23028569052263, 15.4221626634219 47.10711771851646, 15.23185245102081 47.20848454281188, 15.24111603227377 47.4321185737714, 15.44010879299494 47.55514734233844, 15.6306415850506 47.45468358822914, 15.62196095050577 47.23028569052263))",2,0,-2,POINT (15.43126130374551 47.33145369284168)
8452095ffffffff,"POLYGON ((17.57251651174966 46.6527769294132, 17.36982540917439 46.52747280757402, 17.17446312601183 46.63258270191773, 17.18158526250724 46.86206695810505, 17.38347599978447 46.98724517579477, 17.57904312082297 46.88306758843635, 17.57251651174966 46.6527769294132))",0,0,0,POINT (17.37679213839642 46.75768676922902)
8452ed9ffffffff,"POLYGON ((15.10303116882429 48.85629453419892, 14.90690402021046 48.73346014953162, 14.71933513076746 48.82917755745052, 14.72769728546919 49.0468281872325, 14.92302143575532 49.16947683227104, 15.11078443174866 49.07466256244804, 15.10303116882429 48.85629453419892))",526,0,-526,POINT (14.91507842395095 48.95179956085087)
8452097ffffffff,"POLYGON ((17.38347599978447 46.98724517579477, 17.18158526250724 46.86206695810505, 16.98690030625754 46.96592080932998, 16.99390424083957 47.19402352121981, 17.19499413439918 47.3190655097708, 17.38987906930438 47.2161434850827, 17.38347599978447 46.98724517579477))",0,0,0,POINT (17.18842825132045 47.09089604967248)
8452465ffffffff,"POLYGON ((18.02418942568787 49.40145244362969, 17.82666678465199 49.27506948076003, 17.63253491722863 49.37173283629684, 17.63579172942557 49.59382387455521, 17.83252260772896 49.71999402450672, 18.02678648332648 49.62428798944972, 18.02418942568787 49.40145244362969))",0,0,0,POINT (17.82972529207732 49.49788606868388)
8463b2bffffffff,"POLYGON ((12.14351928791799 49.91160120964497, 11.95296821176176 49.79218029558992, 11.77448368072889 49.88191742556668, 11.78633004708106 50.0902213889131, 11.97608339663413 50.20943919995839, 12.15478605268424 50.12055778711272, 12.14351928791799 49.91160120964497))",0,0,0,POINT (11.9646210272542 50.00112919443036)
8463b2dffffffff,"POLYGON ((12.10855670532263 49.28090200051395, 11.91685554923503 49.16152705638382, 11.73780530158614 49.25320554324158, 11.75022242074885 49.46340678761731, 11.9411237900781 49.58259514300244, 12.12040579741798 49.49177058376762, 12.10855670532263 49.28090200051395))",0,0,0,POINT (11.92908661431511 49.37237646043823)
8452c43ffffffff,"POLYGON ((13.22440996847899 45.7696891623219, 13.02481400431288 45.6496943447676, 12.83947820351388 45.75329228257313, 12.8534460039751 45.97603626529473, 13.05223620079094 46.09594204216009, 13.23786252503985 45.9931952797148, 13.22440996847899 45.7696891623219))",0,0,0,POINT (13.03863940148665 45.87311194354773)
8452e97ffffffff,"POLYGON ((13.40253284928148 49.05825884445952, 13.20872539898511 48.93739747392117, 13.02584578564497 49.03092928645514, 13.03655483059041 49.24444947909008, 13.22955955969971 49.3651255700717, 13.41265594428213 49.27246859399791, 13.40253284928148 49.05825884445952))",0,0,0,POINT (13.2192474555083 49.15158335589143)
8452739ffffffff,"POLYGON ((18.80518073287455 48.7841997747359, 18.60588698990624 48.65693056970625, 18.40947457735663 48.75635002756823, 18.4122209226465 48.98207160494337, 18.61072481344124 49.10914350862986, 18.80727030321347 49.01069334747852, 18.80518073287455 48.7841997747359))",0,0,0,POINT (18.60844465324191 48.88339192713174)
8452555ffffffff,"POLYGON ((17.22868692292806 48.67399360609303, 17.03025663929542 48.54865179632252, 16.83731113335557 48.6469320430703, 16.84263112205388 48.86961634448877, 17.04026343502785 48.99477007512995, 17.23337178035959 48.8974297181031, 17.22868692292806 48.67399360609303))",219,0,-219,POINT (17.03538949648457 48.772054369396)
8463b53ffffffff,"POLYGON ((13.31315072694855 51.25757336661759, 13.12377479530532 51.13687551673556, 12.94348419359777 51.22337279818672, 12.9523960515603 51.42969371771131, 13.14097863397987 51.55014964964175, 13.32144061631331 51.46452804021303, 13.31315072694855 51.25757336661759))",0,0,0,POINT (13.13247337098183 51.34384671847103)
