,activity,locality,traveling,domestic,date,day,month,year,period
8536,False,Praha,False,True,1274-11-04,4,11,1274,4
8537,False,Praha,False,True,1274-11-05,5,11,1274,4
8538,False,Praha,False,True,1274-11-06,6,11,1274,4
8539,False,Praha,False,True,1274-11-07,7,11,1274,4
8540,False,Praha,False,True,1274-11-08,8,11,1274,4
8541,False,Praha,False,True,1274-11-09,9,11,1274,4
8542,False,Praha,False,True,1274-11-10,10,11,1274,4
8543,True,Praha,False,False,1274-11-11,11,11,1274,4
8544,False,Praha,False,False,1274-11-12,12,11,1274,4
8545,False,Praha,False,False,1274-11-13,13,11,1274,4
8546,False,Praha,False,False,1274-11-14,14,11,1274,4
8547,False,Praha,False,False,1274-11-15,15,11,1274,4
8548,False,Praha,False,False,1274-11-16,16,11,1274,4
8549,False,Praha,False,False,1274-11-17,17,11,1274,4
8550,False,Praha,False,False,1274-11-18,18,11,1274,4
8551,False,Praha,False,False,1274-11-19,19,11,1274,4
8552,False,Praha,False,False,1274-11-20,20,11,1274,4
8553,False,Praha,False,False,1274-11-21,21,11,1274,4
8554,False,Praha,False,False,1274-11-22,22,11,1274,4
8555,False,Praha,False,False,1274-11-23,23,11,1274,4
8556,False,Praha,False,False,1274-11-24,24,11,1274,4
8557,True,Praha,False,True,1274-11-25,25,11,1274,4
8558,False,Praha,False,True,1274-11-26,26,11,1274,4
8559,False,Praha,False,True,1274-11-27,27,11,1274,4
8560,False,Praha,True,True,1274-11-28,28,11,1274,4
8561,False,False,True,True,1274-11-29,29,11,1274,4
8562,False,False,True,True,1274-11-30,30,11,1274,4
8563,False,False,True,True,1274-12-01,1,12,1274,4
8564,False,False,True,True,1274-12-02,2,12,1274,4
8565,False,False,True,True,1274-12-03,3,12,1274,4
8566,False,False,True,True,1274-12-04,4,12,1274,4
8567,False,False,True,True,1274-12-05,5,12,1274,4
8568,False,False,True,True,1274-12-06,6,12,1274,4
8569,False,False,True,True,1274-12-07,7,12,1274,4
8570,False,Neuburg am Inn,False,True,1274-12-08,8,12,1274,4
8571,False,Neuburg am Inn,False,True,1274-12-09,9,12,1274,4
8572,False,Neuburg am Inn,False,True,1274-12-10,10,12,1274,4
8573,True,Neuburg am Inn,False,True,1274-12-11,11,12,1274,4
8574,False,Neuburg am Inn,False,True,1274-12-12,12,12,1274,4
8575,False,Neuburg am Inn,False,True,1274-12-13,13,12,1274,4
8576,False,Neuburg am Inn,False,True,1274-12-14,14,12,1274,4
8577,False,Neuburg am Inn,False,True,1274-12-15,15,12,1274,4
8578,False,Neuburg am Inn,False,True,1274-12-16,16,12,1274,4
8579,False,Neuburg am Inn,True,True,1274-12-17,17,12,1274,4
8580,False,False,True,True,1274-12-18,18,12,1274,4
8581,False,False,True,True,1274-12-19,19,12,1274,4
8582,False,False,True,True,1274-12-20,20,12,1274,4
8583,False,False,True,True,1274-12-21,21,12,1274,4
8584,False,False,True,True,1274-12-22,22,12,1274,4
8585,False,False,True,True,1274-12-23,23,12,1274,4
8586,False,False,True,True,1274-12-24,24,12,1274,4
8587,False,False,True,True,1274-12-25,25,12,1274,4
8588,False,False,True,True,1274-12-26,26,12,1274,4
8589,False,False,True,True,1274-12-27,27,12,1274,4
8590,False,False,True,True,1274-12-28,28,12,1274,4
8591,False,False,True,True,1274-12-29,29,12,1274,4
8592,False,False,True,True,1274-12-30,30,12,1274,4
8593,False,False,True,True,1274-12-31,31,12,1274,4
8594,False,Uherský Ostroh,False,True,1275-01-01,1,1,1275,4
8595,False,Uherský Ostroh,False,True,1275-01-02,2,1,1275,4
8596,False,Uherský Ostroh,False,True,1275-01-03,3,1,1275,4
8597,False,Uherský Ostroh,False,True,1275-01-04,4,1,1275,4
8598,False,Uherský Ostroh,False,True,1275-01-05,5,1,1275,4
8599,False,Uherský Ostroh,False,True,1275-01-06,6,1,1275,4
8600,True,Uherský Ostroh,False,True,1275-01-07,7,1,1275,4
8601,False,Uherský Ostroh,False,True,1275-01-08,8,1,1275,4
8602,False,Uherský Ostroh,False,True,1275-01-09,9,1,1275,4
8603,False,Uherský Ostroh,False,True,1275-01-10,10,1,1275,4
8604,False,Uherský Ostroh,False,True,1275-01-11,11,1,1275,4
8605,False,Uherský Ostroh,False,True,1275-01-12,12,1,1275,4
8606,False,Uherský Ostroh,False,True,1275-01-13,13,1,1275,4
8607,False,Uherský Ostroh,True,True,1275-01-14,14,1,1275,4
8608,False,False,True,True,1275-01-15,15,1,1275,4
8609,False,False,True,True,1275-01-16,16,1,1275,4
8610,False,False,True,True,1275-01-17,17,1,1275,4
8611,False,False,True,True,1275-01-18,18,1,1275,4
8612,False,Wien,False,True,1275-01-19,19,1,1275,4
8613,False,Wien,False,True,1275-01-20,20,1,1275,4
8614,False,Wien,False,True,1275-01-21,21,1,1275,4
8615,False,Wien,False,True,1275-01-22,22,1,1275,4
8616,False,Wien,False,True,1275-01-23,23,1,1275,4
8617,False,Wien,False,True,1275-01-24,24,1,1275,4
8618,False,Wien,False,True,1275-01-25,25,1,1275,4
8619,True,Wien,False,False,1275-01-26,26,1,1275,4
8620,False,Wien,False,False,1275-01-27,27,1,1275,4
8621,False,Wien,False,False,1275-01-28,28,1,1275,4
8622,False,Wien,False,False,1275-01-29,29,1,1275,4
8623,False,Wien,False,False,1275-01-30,30,1,1275,4
8624,False,Wien,False,False,1275-01-31,31,1,1275,4
8625,False,Wien,False,False,1275-02-01,1,2,1275,4
8626,False,Wien,False,False,1275-02-02,2,2,1275,4
8627,False,Wien,False,False,1275-02-03,3,2,1275,4
8628,False,Wien,False,False,1275-02-04,4,2,1275,4
8629,False,Wien,False,False,1275-02-05,5,2,1275,4
8630,True,Wien,False,True,1275-02-06,6,2,1275,4
8631,False,Wien,False,True,1275-02-07,7,2,1275,4
8632,False,Wien,False,True,1275-02-08,8,2,1275,4
8633,False,Wien,False,True,1275-02-09,9,2,1275,4
8634,False,Wien,False,True,1275-02-10,10,2,1275,4
8635,False,Wien,True,True,1275-02-11,11,2,1275,4
8636,False,False,True,True,1275-02-12,12,2,1275,4
8637,False,False,True,True,1275-02-13,13,2,1275,4
8638,False,False,True,True,1275-02-14,14,2,1275,4
8639,False,False,True,True,1275-02-15,15,2,1275,4
8640,False,False,True,True,1275-02-16,16,2,1275,4
8641,False,False,True,True,1275-02-17,17,2,1275,4
8642,False,False,True,True,1275-02-18,18,2,1275,4
8643,False,False,True,True,1275-02-19,19,2,1275,4
8644,False,False,True,True,1275-02-20,20,2,1275,4
8645,False,False,True,True,1275-02-21,21,2,1275,4
8646,False,False,True,True,1275-02-22,22,2,1275,4
8647,False,Praha,False,True,1275-02-23,23,2,1275,4
8648,False,Praha,False,True,1275-02-24,24,2,1275,4
8649,False,Praha,False,True,1275-02-25,25,2,1275,4
8650,False,Praha,False,True,1275-02-26,26,2,1275,4
8651,False,Praha,False,True,1275-02-27,27,2,1275,4
8652,True,Praha,False,False,1275-02-28,28,2,1275,4
8653,False,Praha,False,False,1275-03-01,1,3,1275,4
8654,False,Praha,False,False,1275-03-02,2,3,1275,4
8655,False,Praha,False,False,1275-03-03,3,3,1275,4
8656,False,Praha,False,False,1275-03-04,4,3,1275,4
8657,False,Praha,False,False,1275-03-05,5,3,1275,4
8658,False,Praha,False,False,1275-03-06,6,3,1275,4
8659,False,Praha,False,False,1275-03-07,7,3,1275,4
8660,False,Praha,False,False,1275-03-08,8,3,1275,4
8661,True,Praha,False,False,1275-03-09,9,3,1275,4
8662,True,Praha,False,False,1275-03-10,10,3,1275,4
8663,False,Praha,False,False,1275-03-11,11,3,1275,4
8664,False,Praha,False,False,1275-03-12,12,3,1275,4
8665,False,Praha,False,False,1275-03-13,13,3,1275,4
8666,False,Praha,False,False,1275-03-14,14,3,1275,4
8667,True,Praha,False,False,1275-03-15,15,3,1275,4
8668,False,Praha,False,False,1275-03-16,16,3,1275,4
8669,False,Praha,False,False,1275-03-17,17,3,1275,4
8670,False,Praha,False,False,1275-03-18,18,3,1275,4
8671,True,Praha,False,True,1275-03-19,19,3,1275,4
8672,False,Praha,False,True,1275-03-20,20,3,1275,4
8673,False,Praha,False,True,1275-03-21,21,3,1275,4
8674,False,Praha,False,True,1275-03-22,22,3,1275,4
8675,False,Praha,True,True,1275-03-23,23,3,1275,4
8676,False,False,True,True,1275-03-24,24,3,1275,4
8677,False,False,True,True,1275-03-25,25,3,1275,4
8678,False,False,True,True,1275-03-26,26,3,1275,4
8679,False,False,True,True,1275-03-27,27,3,1275,4
8680,False,False,True,True,1275-03-28,28,3,1275,4
8681,False,False,True,True,1275-03-29,29,3,1275,4
8682,False,False,True,True,1275-03-30,30,3,1275,4
8683,False,False,True,True,1275-03-31,31,3,1275,4
8684,False,False,True,True,1275-04-01,1,4,1275,4
8685,False,Brno,False,True,1275-04-02,2,4,1275,4
8686,False,Brno,False,True,1275-04-03,3,4,1275,4
8687,False,Brno,False,True,1275-04-04,4,4,1275,4
8688,False,Brno,False,True,1275-04-05,5,4,1275,4
8689,True,Brno,False,True,1275-04-06,6,4,1275,4
8690,False,Brno,False,True,1275-04-07,7,4,1275,4
8691,False,Brno,False,True,1275-04-08,8,4,1275,4
8692,False,Brno,False,True,1275-04-09,9,4,1275,4
8693,False,Brno,False,True,1275-04-10,10,4,1275,4
8694,False,Brno,False,True,1275-04-11,11,4,1275,4
8695,False,Brno,False,True,1275-04-12,12,4,1275,4
8696,False,Brno,False,True,1275-04-13,13,4,1275,4
8697,False,Brno,False,True,1275-04-14,14,4,1275,4
8698,False,Brno,False,True,1275-04-15,15,4,1275,4
8699,False,Brno,False,True,1275-04-16,16,4,1275,4
8700,False,Brno,False,True,1275-04-17,17,4,1275,4
8701,False,Brno,False,True,1275-04-18,18,4,1275,4
8702,False,Brno,False,True,1275-04-19,19,4,1275,4
8703,False,Brno,False,True,1275-04-20,20,4,1275,4
8704,False,Brno,False,True,1275-04-21,21,4,1275,4
8705,False,Brno,False,True,1275-04-22,22,4,1275,4
8706,False,Brno,False,True,1275-04-23,23,4,1275,4
8707,False,Brno,False,True,1275-04-24,24,4,1275,4
8708,False,Brno,False,True,1275-04-25,25,4,1275,4
8709,False,Brno,False,True,1275-04-26,26,4,1275,4
8710,False,Brno,False,True,1275-04-27,27,4,1275,4
8711,False,Brno,True,True,1275-04-28,28,4,1275,4
8712,False,False,True,True,1275-04-29,29,4,1275,4
8713,False,False,True,True,1275-04-30,30,4,1275,4
8714,False,False,True,True,1275-05-01,1,5,1275,4
8715,False,False,True,True,1275-05-02,2,5,1275,4
8716,False,False,True,True,1275-05-03,3,5,1275,4
8717,False,False,True,True,1275-05-04,4,5,1275,4
8718,False,False,True,True,1275-05-05,5,5,1275,4
8719,False,False,True,True,1275-05-06,6,5,1275,4
8720,False,False,True,True,1275-05-07,7,5,1275,4
8721,False,Praha,False,True,1275-05-08,8,5,1275,4
8722,False,Praha,False,True,1275-05-09,9,5,1275,4
8723,False,Praha,False,True,1275-05-10,10,5,1275,4
8724,False,Praha,False,True,1275-05-11,11,5,1275,4
8725,False,Praha,False,True,1275-05-12,12,5,1275,4
8726,False,Praha,False,True,1275-05-13,13,5,1275,4
8727,False,Praha,False,True,1275-05-14,14,5,1275,4
8728,False,Praha,False,True,1275-05-15,15,5,1275,4
8729,False,Praha,False,True,1275-05-16,16,5,1275,4
8730,False,Praha,False,True,1275-05-17,17,5,1275,4
8731,False,Praha,False,True,1275-05-18,18,5,1275,4
8732,False,Praha,False,True,1275-05-19,19,5,1275,4
8733,False,Praha,False,True,1275-05-20,20,5,1275,4
8734,False,Praha,False,True,1275-05-21,21,5,1275,4
8735,False,Praha,False,True,1275-05-22,22,5,1275,4
8736,False,Praha,False,True,1275-05-23,23,5,1275,4
8737,False,Praha,False,True,1275-05-24,24,5,1275,4
8738,False,Praha,False,True,1275-05-25,25,5,1275,4
8739,False,Praha,False,True,1275-05-26,26,5,1275,4
8740,False,Praha,False,True,1275-05-27,27,5,1275,4
8741,False,Praha,False,True,1275-05-28,28,5,1275,4
8742,True,Praha,False,False,1275-05-29,29,5,1275,4
8743,False,Praha,False,False,1275-05-30,30,5,1275,4
8744,False,Praha,False,False,1275-05-31,31,5,1275,4
8745,False,Praha,False,False,1275-06-01,1,6,1275,4
8746,True,Praha,True,True,1275-06-02,2,6,1275,4
8747,False,False,True,True,1275-06-03,3,6,1275,4
8748,False,False,True,True,1275-06-04,4,6,1275,4
8749,True,Kamýk nad Vltavou,False,True,1275-06-05,5,6,1275,4
8750,False,Kamýk nad Vltavou,False,True,1275-06-06,6,6,1275,4
8751,False,Kamýk nad Vltavou,False,True,1275-06-07,7,6,1275,4
8752,False,Kamýk nad Vltavou,False,True,1275-06-08,8,6,1275,4
8753,False,Kamýk nad Vltavou,False,True,1275-06-09,9,6,1275,4
8754,False,Kamýk nad Vltavou,False,True,1275-06-10,10,6,1275,4
8755,False,Kamýk nad Vltavou,False,True,1275-06-11,11,6,1275,4
8756,False,Kamýk nad Vltavou,False,True,1275-06-12,12,6,1275,4
8757,False,Kamýk nad Vltavou,False,True,1275-06-13,13,6,1275,4
8758,False,Kamýk nad Vltavou,False,True,1275-06-14,14,6,1275,4
8759,False,Kamýk nad Vltavou,False,True,1275-06-15,15,6,1275,4
8760,False,Kamýk nad Vltavou,False,True,1275-06-16,16,6,1275,4
8761,False,Kamýk nad Vltavou,False,True,1275-06-17,17,6,1275,4
8762,False,Kamýk nad Vltavou,False,True,1275-06-18,18,6,1275,4
8763,False,Kamýk nad Vltavou,False,True,1275-06-19,19,6,1275,4
8764,False,Kamýk nad Vltavou,False,True,1275-06-20,20,6,1275,4
8765,False,Kamýk nad Vltavou,True,True,1275-06-21,21,6,1275,4
8766,False,False,True,True,1275-06-22,22,6,1275,4
8767,False,False,True,True,1275-06-23,23,6,1275,4
8768,False,False,True,True,1275-06-24,24,6,1275,4
8769,False,False,True,True,1275-06-25,25,6,1275,4
8770,False,False,True,True,1275-06-26,26,6,1275,4
8771,False,False,True,True,1275-06-27,27,6,1275,4
8772,False,False,True,True,1275-06-28,28,6,1275,4
8773,False,False,True,True,1275-06-29,29,6,1275,4
8774,False,False,True,True,1275-06-30,30,6,1275,4
8775,False,False,True,True,1275-07-01,1,7,1275,4
8776,False,Wien,False,True,1275-07-02,2,7,1275,4
8777,False,Wien,False,True,1275-07-03,3,7,1275,4
8778,False,Wien,False,True,1275-07-04,4,7,1275,4
8779,False,Wien,False,True,1275-07-05,5,7,1275,4
8780,False,Wien,False,True,1275-07-06,6,7,1275,4
8781,False,Wien,False,True,1275-07-07,7,7,1275,4
8782,False,Wien,False,True,1275-07-08,8,7,1275,4
8783,False,Wien,False,True,1275-07-09,9,7,1275,4
8784,False,Wien,False,True,1275-07-10,10,7,1275,4
8785,False,Wien,False,True,1275-07-11,11,7,1275,4
8786,False,Wien,False,True,1275-07-12,12,7,1275,4
8787,False,Wien,False,True,1275-07-13,13,7,1275,4
8788,False,Wien,False,True,1275-07-14,14,7,1275,4
8789,False,Wien,False,True,1275-07-15,15,7,1275,4
8790,False,Wien,False,True,1275-07-16,16,7,1275,4
8791,True,Wien,False,True,1275-07-17,17,7,1275,4
8792,False,Wien,False,True,1275-07-18,18,7,1275,4
8793,False,Wien,False,True,1275-07-19,19,7,1275,4
8794,False,Wien,False,True,1275-07-20,20,7,1275,4
8795,False,Wien,False,True,1275-07-21,21,7,1275,4
8796,False,Wien,False,True,1275-07-22,22,7,1275,4
8797,False,Wien,False,True,1275-07-23,23,7,1275,4
8798,False,Wien,False,True,1275-07-24,24,7,1275,4
8799,False,Wien,False,True,1275-07-25,25,7,1275,4
8800,False,Wien,False,True,1275-07-26,26,7,1275,4
8801,False,Wien,False,True,1275-07-27,27,7,1275,4
8802,False,Wien,False,True,1275-07-28,28,7,1275,4
8803,False,Wien,False,True,1275-07-29,29,7,1275,4
8804,False,Wien,False,True,1275-07-30,30,7,1275,4
8805,False,Wien,False,True,1275-07-31,31,7,1275,4
8806,False,Wien,False,True,1275-08-01,1,8,1275,4
8807,False,Wien,False,True,1275-08-02,2,8,1275,4
8808,False,Wien,False,True,1275-08-03,3,8,1275,4
8809,False,Wien,False,True,1275-08-04,4,8,1275,4
8810,False,Wien,False,True,1275-08-05,5,8,1275,4
8811,False,Wien,True,True,1275-08-06,6,8,1275,4
8812,False,False,True,True,1275-08-07,7,8,1275,4
8813,False,False,True,True,1275-08-08,8,8,1275,4
8814,False,False,True,True,1275-08-09,9,8,1275,4
8815,False,False,True,True,1275-08-10,10,8,1275,4
8816,False,Veveří,False,True,1275-08-11,11,8,1275,4
8817,False,Veveří,False,True,1275-08-12,12,8,1275,4
8818,False,Veveří,False,True,1275-08-13,13,8,1275,4
8819,False,Veveří,False,True,1275-08-14,14,8,1275,4
8820,False,Veveří,False,True,1275-08-15,15,8,1275,4
8821,False,Veveří,False,True,1275-08-16,16,8,1275,4
8822,False,Veveří,False,True,1275-08-17,17,8,1275,4
8823,False,Veveří,False,True,1275-08-18,18,8,1275,4
8824,False,Veveří,False,True,1275-08-19,19,8,1275,4
8825,False,Veveří,False,True,1275-08-20,20,8,1275,4
8826,False,Veveří,False,True,1275-08-21,21,8,1275,4
8827,False,Veveří,False,True,1275-08-22,22,8,1275,4
8828,False,Veveří,False,True,1275-08-23,23,8,1275,4
8829,False,Veveří,False,True,1275-08-24,24,8,1275,4
8830,False,Veveří,False,True,1275-08-25,25,8,1275,4
8831,False,Veveří,False,True,1275-08-26,26,8,1275,4
8832,False,Veveří,False,True,1275-08-27,27,8,1275,4
8833,False,Veveří,False,True,1275-08-28,28,8,1275,4
8834,False,Veveří,False,True,1275-08-29,29,8,1275,4
8835,True,Veveří,True,True,1275-08-30,30,8,1275,4
8836,False,False,True,True,1275-08-31,31,8,1275,4
8837,True,Kamýk nad Vltavou,False,False,1275-09-01,1,9,1275,4
8838,False,Kamýk nad Vltavou,False,False,1275-09-02,2,9,1275,4
8839,False,Kamýk nad Vltavou,False,False,1275-09-03,3,9,1275,4
8840,False,Kamýk nad Vltavou,False,False,1275-09-04,4,9,1275,4
8841,False,Kamýk nad Vltavou,False,False,1275-09-05,5,9,1275,4
8842,False,Kamýk nad Vltavou,False,False,1275-09-06,6,9,1275,4
8843,False,Kamýk nad Vltavou,False,False,1275-09-07,7,9,1275,4
8844,False,Kamýk nad Vltavou,False,False,1275-09-08,8,9,1275,4
8845,False,Kamýk nad Vltavou,False,False,1275-09-09,9,9,1275,4
8846,False,Kamýk nad Vltavou,False,False,1275-09-10,10,9,1275,4
8847,False,Kamýk nad Vltavou,False,False,1275-09-11,11,9,1275,4
8848,True,Kamýk nad Vltavou,False,True,1275-09-12,12,9,1275,4
8849,False,Kamýk nad Vltavou,False,True,1275-09-13,13,9,1275,4
8850,False,Kamýk nad Vltavou,False,True,1275-09-14,14,9,1275,4
8851,False,Kamýk nad Vltavou,False,True,1275-09-15,15,9,1275,4
8852,False,Kamýk nad Vltavou,True,True,1275-09-16,16,9,1275,4
8853,False,False,True,True,1275-09-17,17,9,1275,4
8854,False,False,True,True,1275-09-18,18,9,1275,4
8855,False,False,True,True,1275-09-19,19,9,1275,4
8856,False,False,True,True,1275-09-20,20,9,1275,4
8857,False,False,True,True,1275-09-21,21,9,1275,4
8858,False,False,True,True,1275-09-22,22,9,1275,4
8859,False,False,True,True,1275-09-23,23,9,1275,4
8860,False,False,True,True,1275-09-24,24,9,1275,4
8861,False,False,True,True,1275-09-25,25,9,1275,4
8862,False,Brno,False,True,1275-09-26,26,9,1275,4
8863,False,Brno,False,True,1275-09-27,27,9,1275,4
8864,False,Brno,False,True,1275-09-28,28,9,1275,4
8865,False,Brno,False,True,1275-09-29,29,9,1275,4
8866,True,Brno,False,True,1275-09-30,30,9,1275,4
8867,False,Brno,False,True,1275-10-01,1,10,1275,4
8868,False,Brno,False,True,1275-10-02,2,10,1275,4
8869,False,Brno,False,True,1275-10-03,3,10,1275,4
8870,False,Brno,False,True,1275-10-04,4,10,1275,4
8871,False,Brno,False,True,1275-10-05,5,10,1275,4
8872,False,Brno,False,True,1275-10-06,6,10,1275,4
8873,False,Brno,False,True,1275-10-07,7,10,1275,4
8874,False,Brno,False,True,1275-10-08,8,10,1275,4
8875,False,Brno,False,True,1275-10-09,9,10,1275,4
8876,False,Brno,False,True,1275-10-10,10,10,1275,4
8877,False,Brno,False,True,1275-10-11,11,10,1275,4
8878,False,Brno,False,True,1275-10-12,12,10,1275,4
8879,False,Brno,False,True,1275-10-13,13,10,1275,4
8880,False,Brno,False,True,1275-10-14,14,10,1275,4
8881,False,Brno,False,True,1275-10-15,15,10,1275,4
8882,False,Brno,False,True,1275-10-16,16,10,1275,4
8883,False,Brno,False,True,1275-10-17,17,10,1275,4
8884,False,Brno,False,True,1275-10-18,18,10,1275,4
8885,False,Brno,False,True,1275-10-19,19,10,1275,4
8886,False,Brno,False,True,1275-10-20,20,10,1275,4
8887,False,Brno,False,True,1275-10-21,21,10,1275,4
8888,False,Brno,False,True,1275-10-22,22,10,1275,4
8889,False,Brno,False,True,1275-10-23,23,10,1275,4
8890,False,Brno,False,True,1275-10-24,24,10,1275,4
8891,False,Brno,False,True,1275-10-25,25,10,1275,4
8892,False,Brno,False,True,1275-10-26,26,10,1275,4
8893,False,Brno,False,True,1275-10-27,27,10,1275,4
8894,False,Brno,False,True,1275-10-28,28,10,1275,4
8895,False,Brno,False,True,1275-10-29,29,10,1275,4
8896,False,Brno,False,True,1275-10-30,30,10,1275,4
8897,False,Brno,False,True,1275-10-31,31,10,1275,4
8898,False,Brno,False,True,1275-11-01,1,11,1275,4
8899,False,Brno,False,True,1275-11-02,2,11,1275,4
8900,False,Brno,True,True,1275-11-03,3,11,1275,4
8901,False,False,True,True,1275-11-04,4,11,1275,4
8902,False,False,True,True,1275-11-05,5,11,1275,4
8903,False,False,True,True,1275-11-06,6,11,1275,4
8904,False,False,True,True,1275-11-07,7,11,1275,4
8905,False,False,True,True,1275-11-08,8,11,1275,4
8906,False,False,True,True,1275-11-09,9,11,1275,4
8907,False,False,True,True,1275-11-10,10,11,1275,4
8908,False,False,True,True,1275-11-11,11,11,1275,4
8909,False,False,True,True,1275-11-12,12,11,1275,4
8910,False,Praha,False,True,1275-11-13,13,11,1275,4
8911,False,Praha,False,True,1275-11-14,14,11,1275,4
8912,False,Praha,False,True,1275-11-15,15,11,1275,4
8913,False,Praha,False,True,1275-11-16,16,11,1275,4
8914,False,Praha,False,True,1275-11-17,17,11,1275,4
8915,False,Praha,False,True,1275-11-18,18,11,1275,4
8916,False,Praha,False,True,1275-11-19,19,11,1275,4
8917,False,Praha,False,True,1275-11-20,20,11,1275,4
8918,False,Praha,False,True,1275-11-21,21,11,1275,4
8919,False,Praha,False,True,1275-11-22,22,11,1275,4
8920,False,Praha,False,True,1275-11-23,23,11,1275,4
8921,False,Praha,False,True,1275-11-24,24,11,1275,4
8922,False,Praha,False,True,1275-11-25,25,11,1275,4
8923,False,Praha,False,True,1275-11-26,26,11,1275,4
8924,False,Praha,False,True,1275-11-27,27,11,1275,4
8925,False,Praha,False,True,1275-11-28,28,11,1275,4
8926,False,Praha,False,True,1275-11-29,29,11,1275,4
8927,False,Praha,False,True,1275-11-30,30,11,1275,4
8928,False,Praha,False,True,1275-12-01,1,12,1275,4
8929,False,Praha,False,True,1275-12-02,2,12,1275,4
8930,False,Praha,False,True,1275-12-03,3,12,1275,4
8931,False,Praha,False,True,1275-12-04,4,12,1275,4
8932,False,Praha,False,True,1275-12-05,5,12,1275,4
8933,False,Praha,False,True,1275-12-06,6,12,1275,4
8934,False,Praha,False,True,1275-12-07,7,12,1275,4
8935,False,Praha,False,True,1275-12-08,8,12,1275,4
8936,False,Praha,False,True,1275-12-09,9,12,1275,4
8937,False,Praha,False,True,1275-12-10,10,12,1275,4
8938,False,Praha,False,True,1275-12-11,11,12,1275,4
8939,False,Praha,False,True,1275-12-12,12,12,1275,4
8940,False,Praha,False,True,1275-12-13,13,12,1275,4
8941,False,Praha,False,True,1275-12-14,14,12,1275,4
8942,False,Praha,False,True,1275-12-15,15,12,1275,4
8943,True,Praha,True,True,1275-12-16,16,12,1275,4
8944,False,False,True,True,1275-12-17,17,12,1275,4
8945,False,False,True,True,1275-12-18,18,12,1275,4
8946,True,Křivoklát,False,True,1275-12-19,19,12,1275,4
8947,False,Křivoklát,False,True,1275-12-20,20,12,1275,4
8948,False,Křivoklát,False,True,1275-12-21,21,12,1275,4
8949,False,Křivoklát,False,True,1275-12-22,22,12,1275,4
8950,False,Křivoklát,False,True,1275-12-23,23,12,1275,4
8951,False,Křivoklát,False,True,1275-12-24,24,12,1275,4
8952,False,Křivoklát,False,True,1275-12-25,25,12,1275,4
8953,False,Křivoklát,False,True,1275-12-26,26,12,1275,4
8954,False,Křivoklát,False,True,1275-12-27,27,12,1275,4
8955,False,Křivoklát,False,True,1275-12-28,28,12,1275,4
8956,False,Křivoklát,False,True,1275-12-29,29,12,1275,4
8957,False,Křivoklát,False,True,1275-12-30,30,12,1275,4
8958,False,Křivoklát,False,True,1275-12-31,31,12,1275,4
8959,False,Křivoklát,False,True,1276-01-01,1,1,1276,4
8960,False,Křivoklát,False,True,1276-01-02,2,1,1276,4
8961,False,Křivoklát,False,True,1276-01-03,3,1,1276,4
8962,False,Křivoklát,False,True,1276-01-04,4,1,1276,4
8963,False,Křivoklát,False,True,1276-01-05,5,1,1276,4
8964,False,Křivoklát,False,True,1276-01-06,6,1,1276,4
8965,False,Křivoklát,False,True,1276-01-07,7,1,1276,4
8966,False,Křivoklát,False,True,1276-01-08,8,1,1276,4
8967,False,Křivoklát,False,True,1276-01-09,9,1,1276,4
8968,False,Křivoklát,False,True,1276-01-10,10,1,1276,4
8969,False,Křivoklát,False,True,1276-01-11,11,1,1276,4
8970,False,Křivoklát,True,True,1276-01-12,12,1,1276,4
8971,False,False,True,True,1276-01-13,13,1,1276,4
8972,False,False,True,True,1276-01-14,14,1,1276,4
8973,False,Praha,False,True,1276-01-15,15,1,1276,4
8974,False,Praha,False,True,1276-01-16,16,1,1276,4
8975,False,Praha,False,True,1276-01-17,17,1,1276,4
8976,False,Praha,False,True,1276-01-18,18,1,1276,4
8977,False,Praha,False,True,1276-01-19,19,1,1276,4
8978,False,Praha,False,True,1276-01-20,20,1,1276,4
8979,False,Praha,False,True,1276-01-21,21,1,1276,4
8980,False,Praha,False,True,1276-01-22,22,1,1276,4
8981,False,Praha,False,True,1276-01-23,23,1,1276,4
8982,False,Praha,False,True,1276-01-24,24,1,1276,4
8983,False,Praha,False,True,1276-01-25,25,1,1276,4
8984,False,Praha,False,True,1276-01-26,26,1,1276,4
8985,False,Praha,False,True,1276-01-27,27,1,1276,4
8986,False,Praha,False,True,1276-01-28,28,1,1276,4
8987,False,Praha,False,True,1276-01-29,29,1,1276,4
8988,False,Praha,False,True,1276-01-30,30,1,1276,4
8989,False,Praha,False,True,1276-01-31,31,1,1276,4
8990,False,Praha,False,True,1276-02-01,1,2,1276,4
8991,False,Praha,False,True,1276-02-02,2,2,1276,4
8992,False,Praha,False,True,1276-02-03,3,2,1276,4
8993,False,Praha,False,True,1276-02-04,4,2,1276,4
8994,False,Praha,False,True,1276-02-05,5,2,1276,4
8995,False,Praha,False,True,1276-02-06,6,2,1276,4
8996,False,Praha,False,True,1276-02-07,7,2,1276,4
8997,True,Praha,False,False,1276-02-08,8,2,1276,4
8998,False,Praha,False,False,1276-02-09,9,2,1276,4
8999,False,Praha,False,False,1276-02-10,10,2,1276,4
9000,False,Praha,False,False,1276-02-11,11,2,1276,4
9001,False,Praha,False,False,1276-02-12,12,2,1276,4
9002,False,Praha,False,False,1276-02-13,13,2,1276,4
9003,False,Praha,False,False,1276-02-14,14,2,1276,4
9004,False,Praha,False,False,1276-02-15,15,2,1276,4
